Timestep	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
3973	4814.2	269.337	9045.08	633.332	21318.6	135.276	913.208	1225.01	47266.9	7726.46	7316.87	4173.47	18772.4	3323.72	2570.57	22536.8	3404.46	12163.1	8373.15	5150.78	1645.36	928.437	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	51.8897	1209.01	1209.01	1209.01	959.908	696.62	0	0	774.558	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
3974	1212.74	808.01	2278.53	1900	5370.34	405.827	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	1645.36	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
3975	587.994	1346.68	1104.74	3166.66	2603.8	676.379	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3976	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3977	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3978	1212.74	538.673	2278.53	1266.66	5370.34	270.552	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	1645.36	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
3979	4814.2	128.813	9045.08	302.898	21318.6	64.6971	913.208	1225.01	47266.9	7726.46	7316.87	4173.47	18772.4	3323.72	2570.57	22536.8	3404.46	12163.1	8373.15	5150.78	1645.36	928.437	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	51.8897	1209.01	1209.01	1209.01	959.908	696.62	0	0	774.558	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
3980	6026.93	3466.61	15106.4	8151.57	35604.8	64.6971	1991.56	2671.56	78941.6	11554.9	9160.05	9101.67	40939.7	4160.99	3218.11	37639.2	7424.59	26525.8	10482.4	6448.31	3722.36	2024.77	1343.53	1086.31	745.56	4367.7	3129.57	2868.88	3275.67	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	77.6013	1513.56	1513.56	1513.56	1201.72	872.104	0	0	1689.19	95.9802	525.082	0.0324806	0.0324806	0	0	0	0	0
3981	1212.74	4750.38	7516.25	11170.3	17715.3	64.6971	1404.63	1884.22	39277.7	6965.36	1843.18	6419.31	28874.3	837.273	647.547	18727.6	5236.48	18708.4	2109.27	1297.53	5862.75	1428.05	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	46.7783	304.559	304.559	304.559	241.809	175.484	0	0	1191.37	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
3982	1212.74	3466.61	6061.33	8151.57	14286.1	64.6971	1078.35	1446.55	31674.7	3828.49	1843.18	4928.2	22167.2	837.273	647.547	15102.5	4020.13	14362.7	2109.27	1297.53	2401.09	1096.34	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	25.7115	304.559	304.559	304.559	241.809	175.484	0	0	914.631	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
3983	1212.74	4236.87	6934.28	9962.81	16343.6	64.6971	1274.12	1709.15	36236.5	5710.61	1843.18	5822.87	26191.5	837.273	647.547	17277.5	4749.94	16970.1	2109.27	1297.53	4478.09	1295.37	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	38.3516	304.559	304.559	304.559	241.809	175.484	0	0	1080.67	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
3984	587.994	4750.38	6342.46	11170.3	14948.7	64.6971	1286.12	1725.25	33143.8	5962.69	893.664	5877.71	26438.2	405.951	313.962	15802.9	4794.68	17130	1022.67	629.103	5862.75	1307.57	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	40.0445	147.665	147.665	147.665	117.241	85.0834	0	0	1090.85	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3985	587.994	5520.64	7215.42	12981.5	17006.2	64.6971	1481.88	1987.86	37705.6	7844.81	1575.09	6772.38	30462.4	405.951	313.962	17978	5524.49	19737.3	1373.75	1108.8	7939.75	1506.6	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	52.6846	147.665	147.665	147.665	117.241	85.0834	0	0	1256.89	16.504	90.2887	0.00316884	0.00316884	0	0	0	0	0
3986	587.994	5777.4	7506.4	13585.3	17692.1	64.6971	1547.14	2075.39	39226.2	8472.19	2256.51	7070.6	31803.8	405.951	313.962	18703	5767.76	20606.5	1724.82	1588.49	8632.08	1572.94	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	56.8979	147.665	147.665	147.665	117.241	85.0834	0	0	1312.24	23.644	129.35	0.00316884	0.00316884	0	0	0	0	0
3987	587.994	7317.92	9252.31	17207.7	21807	64.6971	1938.66	2600.6	48349.8	12236.4	6345.05	8859.92	39852.3	405.951	313.962	23053.1	7227.39	25821.3	3831.25	4466.66	12786.1	1971	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	82.1781	147.665	147.665	147.665	117.241	85.0834	0	0	1644.32	66.4843	363.717	0.00316884	0.00316884	0	0	0	0	0
3988	587.994	7317.92	9252.31	17207.7	21807	64.6971	1938.66	2600.6	48349.8	12236.4	6345.05	8859.92	39852.3	405.951	313.962	23053.1	7227.39	25821.3	3831.25	4466.66	12786.1	1971	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	82.1781	147.665	147.665	147.665	117.241	85.0834	0	0	1644.32	66.4843	363.717	0.00316884	0.00316884	0	0	0	0	0
3989	587.994	6804.41	8670.34	16000.2	20435.4	64.6971	1808.15	2425.53	45308.6	10981.7	4982.2	8263.48	37169.5	405.951	313.962	21603.1	6740.84	24083	3129.11	3507.27	11401.4	1838.31	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	73.7514	147.665	147.665	147.665	117.241	85.0834	0	0	1533.63	52.2042	285.595	0.00316884	0.00316884	0	0	0	0	0
3990	1212.74	6290.9	9262.16	14792.8	21830.3	64.6971	1796.15	2409.43	48401.3	10729.6	4568.87	8208.63	36922.7	837.273	647.547	23077.7	6696.1	23923.2	3513.55	3216.3	10016.8	1826.11	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	72.0584	304.559	304.559	304.559	241.809	175.484	0	0	1523.45	47.8733	261.902	0.00653573	0.00653573	0	0	0	0	0
3991	4814.2	6290.9	16028.7	14792.8	37778.5	64.6971	2479.32	3325.85	83761.2	16509.7	10042.6	11330.8	50966.2	3323.72	2570.57	39937.2	9242.95	33022.3	9777.43	7069.56	10016.8	2520.66	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	110.877	1209.01	1209.01	1209.01	959.908	696.62	0	0	2102.89	105.227	575.67	0.0259449	0.0259449	0	0	0	0	0
3992	1212.74	5930.5	8389.2	13945.3	19772.8	270.552	1600.39	2146.83	43839.5	8847.49	2524.6	7313.97	32898.5	837.273	647.547	20902.6	5966.29	21315.8	2460.34	1777.22	9261.03	1627.08	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	59.4184	304.559	304.559	304.559	241.809	175.484	0	0	1357.41	26.4531	144.718	0.00653573	0.00653573	0	0	0	0	0
3993	587.994	5429.58	6342.46	12767.4	14948.7	405.827	1286.12	1725.25	33143.8	5962.69	893.664	5877.71	26438.2	405.951	313.962	15802.9	4794.68	17130	1022.67	629.103	7184.03	1307.57	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	40.0445	147.665	147.665	147.665	117.241	85.0834	0	0	1090.85	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3994	587.994	2361.11	2559.66	5552.05	6032.95	541.103	437.809	587.295	13376	943.69	893.664	2000.84	8999.86	405.951	313.962	6377.68	1632.16	5831.23	1022.67	629.103	1645.36	445.111	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	371.338	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3995	587.994	1346.68	1104.74	3166.66	2603.8	676.379	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3996	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
3997	4814.2	269.337	9045.08	633.332	21318.6	135.276	913.208	1225.01	47266.9	7726.46	7316.87	4173.47	18772.4	3323.72	2570.57	22536.8	3404.46	12163.1	8373.15	5150.78	1645.36	928.437	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	51.8897	1209.01	1209.01	1209.01	959.908	696.62	0	0	774.558	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
3998	1212.74	808.01	2278.53	1900	5370.34	405.827	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	1645.36	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
3999	587.994	1346.68	1104.74	3166.66	2603.8	676.379	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4000	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4001	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4002	1212.74	538.673	2278.53	1266.66	5370.34	270.552	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	1645.36	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4003	4814.2	128.813	9045.08	302.898	21318.6	64.6971	913.208	1225.01	47266.9	7726.46	7316.87	4173.47	18772.4	3323.72	2570.57	22536.8	3404.46	12163.1	8373.15	5150.78	1645.36	928.437	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	51.8897	1209.01	1209.01	1209.01	959.908	696.62	0	0	774.558	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
4004	6026.93	128.813	11323.6	302.898	26689	64.6971	1143.25	1533.6	59173.8	9672.82	9160.05	5224.8	23501.3	4160.99	3218.11	28214	4262.07	15227.1	10482.4	6448.31	1645.36	1162.32	1343.53	1086.31	745.56	4367.7	3129.57	2868.88	3275.67	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	64.9612	1513.56	1513.56	1513.56	1201.72	872.104	0	0	969.676	95.9802	525.082	0.0324806	0.0324806	0	0	0	0	0
4005	1212.74	128.813	2278.53	302.898	5370.34	64.6971	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	324.086	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4006	1212.74	128.813	2278.53	302.898	5370.34	64.6971	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	324.086	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4007	1212.74	128.813	2278.53	302.898	5370.34	64.6971	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	324.086	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4008	587.994	128.813	1104.74	302.898	2603.8	64.6971	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	324.086	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4009	587.994	128.813	1104.74	302.898	2603.8	64.6971	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	324.086	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4010	587.994	128.813	1104.74	302.898	2603.8	64.6971	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	324.086	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4011	587.994	128.813	1104.74	302.898	2603.8	64.6971	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	324.086	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4012	587.994	899.074	1977.7	2114.13	4661.29	64.6971	307.3	412.225	10334.8	943.69	893.664	1404.4	6317.04	405.951	313.962	4927.64	1145.62	4092.97	1022.67	629.103	324.086	312.425	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	260.644	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4013	587.994	3209.86	4596.56	7547.83	10833.8	64.6971	894.591	1200.04	24020.2	2198.44	893.664	4088.39	18389.7	405.951	313.962	11452.8	3335.06	11915.2	1022.67	629.103	1708.75	909.51	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	14.7644	147.665	147.665	147.665	117.241	85.0834	0	0	758.768	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4014	1212.74	4750.38	7516.25	11170.3	17715.3	64.6971	1404.63	1884.22	39277.7	6965.36	1843.18	6419.31	28874.3	837.273	647.547	18727.6	5236.48	18708.4	2109.27	1297.53	5862.75	1428.05	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	46.7783	304.559	304.559	304.559	241.809	175.484	0	0	1191.37	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4015	4814.2	5263.89	14864.8	12377.8	35035.2	64.6971	2218.3	2975.71	77678.8	14000.2	7316.87	10137.9	45600.6	3323.72	2570.57	37037.2	8269.87	29545.8	8373.15	5150.78	7247.42	2255.29	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	94.0233	1209.01	1209.01	1209.01	959.908	696.62	0	0	1881.5	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
4016	1212.74	5673.75	8098.22	13341.5	19086.9	270.552	1535.14	2059.29	42318.9	8220.11	1843.18	7015.75	31557.1	837.273	647.547	20177.6	5723.02	20446.6	2109.27	1297.53	8568.69	1560.74	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	55.205	304.559	304.559	304.559	241.809	175.484	0	0	1302.06	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4017	587.994	3889.05	4596.56	9144.93	10833.8	405.827	894.591	1200.04	24020.2	2198.44	893.664	4088.39	18389.7	405.951	313.962	11452.8	3335.06	11915.2	1022.67	629.103	3030.03	909.51	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	14.7644	147.665	147.665	147.665	117.241	85.0834	0	0	758.768	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4018	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4019	587.994	1346.68	1104.74	3166.66	2603.8	676.379	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4020	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4021	4814.2	269.337	9045.08	633.332	21318.6	135.276	913.208	1225.01	47266.9	7726.46	7316.87	4173.47	18772.4	3323.72	2570.57	22536.8	3404.46	12163.1	8373.15	5150.78	1645.36	928.437	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	51.8897	1209.01	1209.01	1209.01	959.908	696.62	0	0	774.558	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
4022	1212.74	808.01	2278.53	1900	5370.34	405.827	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	1645.36	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
4023	587.994	1346.68	1104.74	3166.66	2603.8	676.379	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4024	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4025	587.994	1077.35	1104.74	2533.33	2603.8	541.103	111.537	149.62	5773.06	943.69	893.664	509.736	2292.81	405.951	313.962	2752.59	415.812	1485.57	1022.67	629.103	1645.36	113.397	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	94.6025	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
4026	1212.74	538.673	2278.53	1266.66	5370.34	270.552	230.045	308.591	11906.9	1946.36	1843.18	1051.33	4728.93	837.273	647.547	5677.21	857.612	3063.99	2109.27	1297.53	1645.36	233.881	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	195.118	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
