Mois	min	max	mean	2014
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.38	2
10	1	2	1.13	1
10	3	41	17.38	29
10	32	168	83.13	168
10	66	333	210.00	333
10	91	475	321.00	466
10	120	563	348.13	563
10	114	585	379.88	585
10	142	596	376.75	592
10	82	574	346.38	504
10	45	467	248.75	381
10	27	334	166.63	216
10	20	156	64.88	58
10	2	22	7.25	4
10	1	2	1.63	2
10	1	2	1.50	2
10	1	2	1.50	1
10	1	2	1.13	1
10	1	2	1.50	2
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.38	2
10	1	27	9.88	27
10	8	162	67.88	162
10	14	330	156.38	330
10	33	464	220.25	464
10	23	559	311.13	559
10	49	581	356.63	581
10	50	591	302.63	591
10	45	567	292.38	504
10	38	460	204.25	380
10	31	209	125.88	209
10	15	79	42.50	54
10	1	29	6.75	4
10	1	2	1.50	2
10	1	2	1.38	2
10	1	2	1.38	2
10	1	2	1.38	1
10	1	2	1.25	2
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.25	1
10	1	2	1.13	2
10	1	2	1.25	1
10	2	30	14.88	26
10	25	181	102.13	158
10	60	352	229.50	327
10	109	469	329.13	469
10	168	568	408.00	568
10	143	596	438.75	596
10	136	607	406.63	607
10	122	562	320.50	509
10	85	456	251.63	390
10	29	324	149.13	217
10	8	148	54.63	56
10	2	23	7.25	3
10	1	3	1.75	2
10	1	2	1.50	2
10	1	2	1.25	2
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.38	2
10	1	2	1.38	2
10	1	2	1.13	2
10	1	2	1.25	2
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.50	2
10	3	31	12.38	31
10	18	166	83.88	166
10	73	340	187.00	319
10	82	508	305.63	508
10	102	583	413.63	583
10	116	678	467.00	593
10	115	601	441.38	601
10	77	503	385.50	503
10	64	494	293.00	370
10	36	226	155.88	226
10	11	81	42.63	66
10	1	20	5.00	4
10	1	2	1.75	2
10	1	2	1.50	2
10	1	2	1.50	1
10	1	2	1.75	2
10	1	2	1.38	1
10	1	2	1.63	2
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.38	1
10	2	26	12.50	23
10	14	156	79.75	146
10	31	334	185.25	316
10	56	462	314.63	453
10	114	574	386.75	548
10	91	572	429.75	572
10	100	583	436.25	583
10	126	555	392.38	489
10	65	437	265.50	372
10	32	297	165.38	196
10	10	139	44.25	36
10	2	25	5.38	3
10	1	2	1.63	2
10	1	2	1.38	1
10	1	2	1.38	2
10	1	2	1.25	1
10	0	2	1.25	1
10	1	2	1.63	2
10	1	2	1.25	1
10	1	2	1.50	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	2	1.50	2
10	1	27	13.25	27
10	4	161	81.88	85
10	22	332	188.63	168
10	84	485	322.00	456
10	94	545	372.00	531
10	142	569	403.75	557
10	154	557	426.63	557
10	77	469	373.88	403
10	68	410	265.50	331
10	56	247	138.25	172
10	11	137	43.00	44
10	1	17	3.88	3
10	1	2	1.63	1
10	1	2	1.63	2
10	1	2	1.75	2
10	1	2	1.38	1
10	1	2	1.38	2
10	1	2	1.50	1
10	1	2	1.50	2
10	1	3	1.25	1
10	1	2	1.25	2
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.38	1
10	1	39	15.75	17
10	10	175	79.88	128
10	33	332	169.13	332
10	47	456	245.63	352
10	82	456	255.50	92
10	64	577	313.50	233
10	33	551	346.13	159
10	36	516	322.75	183
10	41	427	252.38	161
10	46	294	135.25	98
10	16	139	53.63	23
10	2	16	5.25	2
10	0	2	1.50	0
10	1	2	1.13	1
10	1	2	1.50	1
10	1	2	1.50	1
10	1	2	1.50	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	20	10.88	16
10	9	135	84.25	127
10	30	301	185.88	296
10	38	369	231.75	356
10	56	517	286.75	315
10	88	514	316.38	280
10	70	558	335.25	302
10	190	529	308.38	273
10	29	426	253.25	320
10	21	291	131.00	111
10	9	116	36.25	35
10	1	15	3.88	4
10	1	4	2.00	2
10	1	2	1.75	2
10	1	2	1.13	1
10	1	2	1.38	1
10	1	2	1.50	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	17	8.75	10
10	6	119	71.25	52
10	54	273	148.63	138
10	142	426	259.13	195
10	173	518	350.25	277
10	176	549	398.25	290
10	117	566	334.50	188
10	64	540	297.50	214
10	93	430	218.63	123
10	54	286	129.13	94
10	15	114	39.38	15
10	1	13	3.50	2
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	2	1.50	1
10	1	2	1.50	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	10	5.38	4
10	16	63	37.13	32
10	37	288	109.25	80
10	66	444	187.38	95
10	86	476	238.63	148
10	64	517	256.13	241
10	26	582	240.88	140
10	11	454	182.50	108
10	17	402	138.63	53
10	9	290	89.75	48
10	3	136	27.50	9
10	1	12	3.13	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.50	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	21	10.50	21
10	14	157	81.13	157
10	37	298	183.50	225
10	52	455	319.88	413
10	85	532	389.63	532
10	93	540	372.63	478
10	88	558	363.63	558
10	62	450	338.25	432
10	52	399	236.00	297
10	30	266	122.75	156
10	7	99	31.38	37
10	1	11	3.00	2
10	1	2	1.50	1
10	1	2	1.50	2
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	18	6.25	11
10	9	103	45.13	82
10	17	273	162.25	273
10	13	418	225.13	418
10	42	519	308.13	519
10	48	562	344.25	517
10	29	545	352.25	545
10	19	513	315.63	430
10	73	407	226.75	305
10	28	265	131.13	161
10	7	100	38.00	31
10	1	11	3.63	1
10	1	2	1.63	2
10	1	2	1.50	1
10	1	2	1.50	2
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.50	1
10	1	2	1.38	2
10	1	2	1.25	1
10	1	2	1.25	2
10	1	2	1.13	1
10	1	16	6.38	13
10	8	105	46.13	105
10	30	225	117.50	225
10	95	377	218.50	274
10	50	462	279.88	462
10	83	529	320.75	506
10	54	556	339.25	556
10	68	522	329.63	443
10	30	397	257.13	312
10	14	258	135.13	149
10	4	94	34.38	29
10	0	8	2.56	2
10	0	2	1.33	1
10	0	2	1.22	1
10	0	2	1.33	1
10	0	2	1.11	1
10	0	2	1.00	1
10	0	2	1.00	1
10	0	1	0.89	1
10	0	2	1.00	0
10	0	2	1.11	1
10	0	2	1.00	1
10	0	2	1.11	1
10	0	2	1.56	2
10	2	12	5.00	9
10	4	120	45.67	84
10	17	301	126.33	83
10	33	301	143.89	98
10	57	385	202.78	57
10	58	533	282.44	106
10	67	502	253.11	183
10	54	452	212.78	111
10	29	316	160.22	78
10	20	170	90.00	57
10	4	43	17.67	31
10	1	4	1.89	2
10	1	3	1.67	1
10	1	3	1.56	1
10	1	3	1.33	1
10	1	2	1.22	1
10	1	2	1.22	1
10	1	3	1.44	1
10	1	2	1.22	2
10	1	3	1.33	1
10	1	2	1.33	2
10	1	3	1.44	1
10	1	3	1.44	1
10	1	2	1.33	1
10	1	18	7.56	12
10	3	132	71.33	132
10	13	291	180.78	272
10	21	455	287.22	334
10	94	528	339.33	452
10	153	565	366.44	354
10	146	518	348.56	442
10	95	419	277.78	404
10	70	299	189.56	299
10	42	150	85.78	109
10	6	27	15.11	20
10	1	3	1.67	1
10	1	3	1.67	2
10	1	3	1.44	2
10	1	3	1.44	1
10	1	2	1.33	1
10	1	3	1.33	1
10	1	2	1.33	1
10	1	2	1.22	1
10	1	3	1.56	1
10	1	2	1.22	1
10	1	3	1.33	1
10	1	3	1.22	1
10	1	3	1.33	1
10	1	16	5.33	2
10	5	129	54.33	28
10	26	347	146.89	77
10	42	510	241.11	77
10	58	563	285.00	201
10	68	533	276.89	119
10	68	520	272.44	68
10	53	432	240.33	75
10	40	302	172.11	50
10	11	142	81.11	44
10	2	22	13.00	8
10	1	3	1.67	1
10	1	3	1.44	1
10	1	2	1.33	1
10	1	2	1.33	1
10	1	3	1.56	1
10	1	2	1.22	1
10	1	3	1.56	1
10	1	3	1.33	1
10	1	2	1.33	1
10	1	2	1.33	1
10	1	2	1.22	1
10	1	2	1.22	1
10	1	3	1.33	1
10	1	9	4.44	6
10	2	110	52.89	65
10	23	297	163.67	233
10	62	420	267.56	404
10	100	529	338.00	265
10	111	509	356.22	281
10	61	568	364.44	382
10	57	424	305.44	424
10	51	302	245.33	302
10	44	248	134.11	149
10	12	53	22.11	12
10	1	5	2.11	1
10	1	3	1.44	1
10	1	3	1.67	1
10	1	3	1.78	1
10	1	3	1.56	1
10	1	3	1.44	1
10	1	3	1.33	1
10	1	2	1.22	1
10	1	3	1.44	1
10	1	2	1.22	1
10	1	3	1.22	1
10	1	3	1.33	1
10	1	3	1.33	1
10	1	9	4.44	5
10	4	109	47.33	76
10	23	262	136.67	240
10	53	395	202.56	395
10	86	494	259.33	462
10	84	516	257.33	491
10	93	499	251.22	478
10	69	410	245.67	410
10	68	285	166.56	285
10	28	203	96.44	128
10	4	62	19.56	18
10	1	5	2.22	2
10	1	3	1.78	2
10	1	2	1.44	1
10	1	2	1.22	1
10	1	2	1.33	1
10	1	3	1.44	1
10	1	2	1.44	1
11	1	3	1.56	1
11	1	2	1.56	1
11	1	2	1.33	1
11	1	2	1.33	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	13	5.44	7
11	5	105	51.78	100
11	27	258	130.00	228
11	131	387	242.67	361
11	234	497	358.56	414
11	153	547	407.44	429
11	151	500	399.22	442
11	42	450	306.78	353
11	58	443	221.89	255
11	31	126	91.67	122
11	7	20	13.44	13
11	1	3	1.89	2
11	1	3	1.78	2
11	1	2	1.78	2
11	1	2	1.33	1
11	0	3	1.67	1
11	1	2	1.22	1
11	1	2	1.44	1
11	1	2	1.11	1
11	1	3	1.44	1
11	1	2	1.22	1
11	0	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	7	3.67	5
11	10	99	47.33	68
11	36	251	152.44	157
11	82	398	217.56	230
11	117	503	302.67	311
11	120	520	349.00	393
11	158	494	377.22	349
11	148	397	305.67	228
11	87	270	197.44	161
11	34	176	89.11	85
11	6	61	18.67	10
11	1	4	1.78	1
11	1	3	1.44	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	3	1.89	1
11	1	2	1.33	1
11	1	3	1.33	1
11	1	3	1.56	1
11	0	3	1.33	1
11	1	3	1.44	1
11	1	2	1.11	1
11	1	2	1.44	2
11	1	3	1.44	2
11	1	8	4.11	6
11	5	103	48.33	91
11	25	242	114.89	224
11	50	360	160.33	360
11	69	435	200.00	435
11	109	484	275.00	472
11	110	460	309.44	460
11	32	454	242.44	385
11	81	256	159.00	245
11	38	120	71.22	96
11	5	65	17.11	9
11	1	5	2.22	2
11	1	3	1.67	1
11	1	2	1.44	1
11	1	2	1.56	1
11	1	2	1.44	1
11	1	2	1.56	1
11	1	2	1.33	1
11	0	2	1.11	1
11	1	2	1.22	1
11	1	3	1.56	2
11	1	2	1.56	2
11	1	2	1.33	1
11	1	2	1.44	1
11	1	4	3.00	4
11	5	99	37.00	44
11	12	240	82.78	61
11	41	344	160.00	156
11	60	587	221.44	223
11	74	448	212.11	270
11	66	396	190.44	136
11	38	289	134.22	41
11	45	337	119.00	82
11	10	93	45.78	51
11	2	32	9.33	5
11	1	3	1.89	1
11	0	2	1.22	1
11	0	2	1.33	2
11	1	3	1.56	1
11	1	3	1.56	1
11	1	2	1.44	1
11	0	3	1.22	1
11	0	2	1.11	1
11	1	2	1.44	1
11	1	2	1.33	1
11	1	3	1.33	1
11	1	2	1.11	1
11	1	3	1.67	2
11	1	4	2.44	1
11	5	86	34.67	5
11	13	234	101.56	13
11	21	372	166.44	21
11	35	452	193.22	41
11	40	471	227.44	56
11	41	472	223.11	51
11	30	438	193.67	71
11	19	341	132.89	78
11	5	204	69.44	30
11	1	52	14.00	6
11	1	3	1.78	1
11	1	3	1.67	2
11	1	3	1.44	1
11	1	2	1.33	1
11	1	3	1.22	1
11	1	3	1.56	1
11	1	2	1.11	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.56	1
11	1	3	1.44	1
11	1	5	2.22	2
11	8	63	22.33	16
11	22	219	70.11	45
11	52	350	159.33	59
11	55	453	203.11	55
11	44	473	266.89	44
11	50	595	295.22	50
11	33	514	261.78	33
11	22	264	149.56	22
11	11	108	65.00	11
11	4	26	9.44	4
11	1	3	1.67	1
11	1	3	1.56	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	2	1.11	1
11	1	3	1.33	1
11	1	4	2.56	2
11	11	85	33.33	17
11	24	239	111.00	71
11	45	357	174.33	70
11	73	432	249.44	98
11	72	453	279.44	108
11	82	430	267.11	139
11	106	364	258.33	106
11	39	222	109.44	53
11	10	97	51.67	14
11	2	20	8.22	2
11	1	2	1.56	1
11	1	2	1.44	1
11	1	2	1.33	1
11	1	2	1.44	1
11	1	2	1.44	1
11	1	2	1.44	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	2	1.33	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	9	3.11	2
11	4	94	40.22	16
11	13	224	116.11	64
11	27	345	196.00	102
11	64	434	217.56	83
11	47	469	238.89	47
11	54	448	198.78	54
11	73	359	172.33	106
11	44	229	123.56	78
11	14	96	52.56	31
11	3	47	11.56	3
11	1	3	1.78	1
11	1	2	1.56	1
11	1	2	1.56	1
11	1	3	1.56	1
11	1	2	1.44	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	2	1.56	1
11	1	2	1.44	1
11	1	3	1.33	1
11	1	2	1.11	1
11	1	2	1.22	1
11	1	3	1.33	1
11	1	4	2.44	1
11	5	75	33.00	8
11	31	220	94.89	59
11	67	340	181.78	129
11	129	435	260.11	198
11	101	519	329.44	143
11	83	452	293.56	83
11	62	365	215.89	74
11	34	278	153.78	35
11	14	117	64.00	17
11	2	21	8.78	2
11	1	2	1.67	1
11	1	3	1.56	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	2	1.33	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.33	1
11	1	2	1.11	1
11	1	2	1.44	1
11	1	3	1.33	1
11	1	2	1.33	1
11	1	3	1.78	2
11	5	46	16.44	22
11	18	195	69.67	43
11	22	328	124.67	73
11	33	428	165.22	173
11	38	449	189.56	140
11	65	425	177.89	89
11	36	328	149.44	85
11	29	255	112.67	36
11	8	142	44.33	13
11	1	41	9.78	2
11	1	3	1.67	1
11	1	2	1.44	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	3	1.22	1
11	1	3	1.44	1
11	1	2	1.22	1
11	1	3	1.44	1
11	1	2	1.11	1
11	0	2	1.22	1
11	1	3	1.78	2
11	3	55	22.56	29
11	7	211	69.89	56
11	34	331	139.44	89
11	71	432	184.00	122
11	95	504	242.56	106
11	95	487	266.44	118
11	60	414	196.22	80
11	32	325	118.22	40
11	13	123	50.00	14
11	2	37	8.56	2
11	0	3	1.56	0
11	1	2	1.44	1
11	1	2	1.33	1
11	1	2	1.33	1
11	1	2	1.44	1
11	1	2	1.33	1
11	1	2	1.44	1
11	1	2	1.22	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	2	1.11	1
11	1	2	1.11	1
11	1	3	1.44	1
11	1	3	1.67	2
11	6	41	21.67	31
11	38	193	91.33	71
11	71	335	173.56	71
11	81	447	259.33	121
11	68	481	293.33	105
11	40	490	265.78	110
11	22	438	235.22	80
11	18	336	167.78	84
11	12	181	74.22	26
11	1	40	11.89	1
11	1	3	1.67	1
11	1	3	1.56	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	2	1.11	1
11	1	3	1.67	1
11	1	57	24.78	11
11	12	192	92.56	55
11	21	350	192.78	144
11	23	435	215.56	147
11	37	410	206.67	134
11	84	454	228.00	177
11	68	306	221.78	302
11	37	271	126.56	108
11	15	114	52.11	53
11	2	33	7.67	4
11	1	3	1.67	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	3	1.56	1
11	1	3	1.56	1
11	1	3	1.44	1
11	1	3	1.56	1
11	1	3	1.44	1
11	1	3	1.56	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.67	2
11	2	60	26.33	50
11	8	215	91.11	197
11	16	355	161.56	319
11	27	407	208.56	389
11	39	428	219.67	424
11	46	406	221.67	387
11	51	356	202.67	335
11	33	222	130.00	200
11	12	88	54.67	74
11	1	10	5.44	4
11	1	2	1.44	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	2	1.33	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.56	1
11	2	26	15.67	19
11	20	128	69.33	67
11	29	251	125.78	147
11	55	420	188.00	159
11	81	451	230.33	184
11	29	427	235.33	271
11	20	365	235.33	291
11	13	300	155.89	187
11	6	137	64.56	69
11	2	47	10.44	4
11	1	3	1.78	1
11	1	3	1.56	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	2	1.11	1
11	1	2	1.22	1
11	1	2	1.33	1
11	1	2	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	4	1.78	1
11	2	57	18.67	11
11	13	160	76.78	41
11	45	318	152.11	76
11	52	466	220.33	105
11	60	410	207.00	131
11	62	411	242.00	117
11	42	344	177.78	88
11	24	207	100.44	69
11	9	76	38.89	28
11	2	43	8.11	2
11	1	3	1.44	1
11	1	3	1.56	1
11	1	3	1.56	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	2	1.22	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	4	1.67	1
11	1	46	16.78	10
11	6	187	68.67	48
11	16	357	139.67	89
11	21	374	180.22	210
11	37	419	198.56	394
11	43	403	221.44	374
11	55	325	211.22	325
11	30	200	136.33	155
11	10	93	54.78	80
11	2	20	5.78	6
11	1	3	1.44	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.44	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.44	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	3	1.44	1
11	1	3	1.44	1
11	1	2	1.33	1
11	1	4	1.78	1
11	2	45	18.89	8
11	15	170	66.78	29
11	37	300	122.22	60
11	67	404	196.56	79
11	62	430	197.00	79
11	75	442	232.78	75
11	66	346	197.89	70
11	43	298	134.33	63
11	14	139	58.78	74
11	1	38	7.78	5
11	1	3	1.78	1
11	1	3	1.67	1
11	1	3	1.56	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	4	1.78	1
11	1	43	17.33	8
11	5	173	75.33	44
11	14	317	142.56	57
11	25	394	193.44	65
11	18	504	225.11	113
11	57	426	221.22	188
11	53	295	198.89	250
11	42	205	109.22	85
11	7	71	39.67	23
11	2	13	4.89	4
11	1	2	1.44	1
11	1	3	1.44	1
11	1	2	1.22	1
11	1	2	1.11	1
11	1	3	1.33	1
11	1	2	1.11	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.33	1
11	2	43	19.44	35
11	20	162	76.22	95
11	38	286	133.44	230
11	101	382	210.00	310
11	54	483	266.00	372
11	34	399	225.56	336
11	35	305	179.89	213
11	17	220	133.11	140
11	9	163	66.78	58
11	2	22	7.78	4
11	1	3	1.56	2
11	1	3	1.44	1
11	1	3	1.22	1
11	1	3	1.56	1
11	1	3	1.22	1
11	1	2	1.22	1
11	1	3	1.22	1
11	1	2	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	2	1.33	1
11	1	3	1.33	1
11	2	25	12.00	20
11	13	144	69.11	90
11	40	274	144.33	229
11	72	358	194.44	195
11	80	396	206.11	335
11	67	393	207.78	393
11	24	290	156.67	264
11	43	180	102.78	180
11	14	84	39.89	66
11	2	25	6.56	4
11	1	3	1.56	2
11	1	3	1.33	1
11	1	3	1.56	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.44	2
11	1	3	1.33	1
11	1	3	1.22	1
11	1	4	1.67	2
11	2	36	17.78	31
11	20	172	86.11	172
11	21	305	156.44	259
11	31	389	246.89	340
11	99	400	271.89	400
11	94	374	230.11	374
11	68	367	197.33	325
11	55	264	135.78	192
11	29	133	60.11	65
11	2	27	6.67	6
11	1	3	1.44	2
11	1	3	1.56	2
11	1	3	1.56	2
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	2
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.44	2
11	1	33	17.11	33
11	10	165	81.67	106
11	17	306	157.67	153
11	71	368	234.78	290
11	77	401	242.00	204
11	72	415	242.56	249
11	27	348	185.89	118
11	12	264	121.78	68
11	11	152	44.56	32
11	1	28	5.78	2
11	1	3	1.44	1
11	1	3	1.67	2
11	1	3	1.44	1
11	1	3	1.33	1
11	1	2	1.44	1
11	1	3	1.56	1
11	1	3	1.22	1
11	1	3	1.56	2
11	1	3	1.44	2
11	1	2	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.56	2
11	1	2	1.44	2
11	3	32	16.44	25
11	8	185	91.22	103
11	34	282	162.67	178
11	46	394	226.89	275
11	93	406	251.44	257
11	85	415	255.56	297
11	33	366	203.33	262
11	17	207	110.33	173
11	7	130	48.22	47
11	2	21	6.00	2
11	1	3	1.67	1
11	1	2	1.67	1
11	1	3	1.56	1
11	1	3	1.56	1
11	1	3	1.67	1
11	1	2	1.22	1
11	1	2	1.33	1
11	1	2	1.33	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	3	1.56	3
11	2	12	5.56	2
11	9	94	36.33	9
11	10	132	76.44	10
11	23	201	95.11	23
11	26	314	142.89	48
11	42	311	147.56	80
11	35	244	122.11	138
11	21	152	82.67	47
11	7	62	34.00	16
11	1	11	4.33	2
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	2	1.11	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	24	10.56	10
11	5	150	56.00	35
11	12	237	94.11	49
11	24	330	128.78	73
11	39	374	150.22	152
11	42	336	156.67	230
11	52	299	117.78	90
11	27	208	87.89	87
11	17	102	35.33	22
11	2	20	4.67	2
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	0	3	1.22	1
11	1	3	1.22	1
11	1	24	10.33	16
11	5	156	64.44	110
11	31	296	149.67	296
11	62	367	215.11	259
11	55	402	202.78	354
11	48	417	233.56	376
11	47	361	193.89	274
11	14	255	115.00	170
11	3	74	32.33	33
11	1	17	5.22	2
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	3	1.22	1
11	0	3	1.11	1
11	0	3	1.22	1
11	1	2	1.11	1
11	0	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	37	12.33	37
11	7	180	67.56	130
11	26	295	127.33	182
11	24	392	169.67	148
11	48	545	194.22	147
11	46	343	165.44	113
11	57	301	148.78	78
11	28	178	97.22	40
11	13	89	38.89	13
11	1	23	5.78	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	3	1.22	1
11	1	3	1.33	1
11	0	3	1.22	1
11	1	3	1.33	1
11	1	3	1.22	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	25	7.56	5
11	20	98	46.44	37
11	31	255	96.78	96
11	44	308	121.78	93
11	45	349	155.67	141
11	60	362	155.67	158
11	37	238	104.33	108
11	31	156	80.22	44
11	9	67	31.00	9
11	1	21	5.22	1
11	1	3	1.44	1
11	1	2	1.22	1
11	1	2	1.22	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	2	1.22	1
11	1	3	1.22	1
11	1	3	1.22	1
11	1	2	1.11	1
11	1	2	1.11	1
11	1	2	1.11	1
11	1	2	1.11	1
11	1	3	1.33	1
11	1	2	1.22	1
11	1	23	8.56	8
11	16	88	44.44	83
11	30	175	102.78	161
11	43	340	165.44	141
11	64	385	211.33	101
11	96	357	202.22	130
11	74	276	155.78	95
11	53	164	100.67	63
11	14	52	35.56	20
11	2	10	3.78	2
11	1	3	1.44	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	3	1.33	1
11	1	2	1.11	1
11	1	2	1.22	1
12	1	3	1.33	1
12	1	3	1.22	1
12	1	3	1.33	1
12	1	3	1.22	1
12	1	3	1.22	1
12	1	3	1.22	1
12	1	2	1.11	1
12	1	21	9.56	8
12	15	151	69.44	68
12	16	260	139.22	162
12	21	320	201.67	266
12	31	432	226.56	178
12	33	372	216.67	145
12	32	301	177.11	149
12	18	161	111.67	132
