Mois	temp
10	281.77
10	281.92
10	282.33
10	283.89
10	285.63
10	286.98
10	287.96
10	288.65
10	289.01
10	288.71
10	288.34
10	287.61
10	286.72
10	285.71
10	284.79
10	284.11
10	283.72
10	283.21
10	282.61
10	282.35
10	281.52
10	281.12
10	280.91
10	280.73
10	280.57
10	280.51
10	281.16
10	282.83
10	284.49
10	285.81
10	286.64
10	287.28
10	287.68
10	288.01
10	287.67
10	286.89
10	285.64
10	284.78
10	284.06
10	283.71
10	283.38
10	282.98
10	282.74
10	282.23
10	281.82
10	281.77
10	281.57
10	281.49
10	281.39
10	281.46
10	282.03
10	283.29
10	284.33
10	285.39
10	286.17
10	287.22
10	287.78
10	287.93
10	287.39
10	286.33
10	285.07
10	283.74
10	282.54
10	281.94
10	281.45
10	280.84
10	280.37
10	279.94
10	279.58
10	279.58
10	279.26
10	279.16
10	278.96
10	278.94
10	279.41
10	280.44
10	282.07
10	283.66
10	284.91
10	285.77
10	285.98
10	285.96
10	285.36
10	284.43
10	283.45
10	282.67
10	281.97
10	281.49
10	281.04
10	280.66
10	280.24
10	280.08
10	279.87
10	279.76
10	279.82
10	280.12
10	280.25
10	280.18
10	280.44
10	281.21
10	282.19
10	282.91
10	283.79
10	284.24
10	284.52
10	284.59
10	284.57
10	284.15
10	283.39
10	282.66
10	282.18
10	281.82
10	281.25
10	281.01
10	280.97
10	280.92
10	280.86
10	280.81
10	280.42
10	280.03
10	279.75
10	279.56
10	279.98
10	281.04
10	283.07
10	284.71
10	285.82
10	286.58
10	287.26
10	287.24
10	286.86
10	285.97
10	285.09
10	284.39
10	283.72
10	283.24
10	283.01
10	282.82
10	282.61
10	282.27
10	282.06
10	281.83
10	281.81
10	281.84
10	281.72
10	281.62
10	282.01
10	283.13
10	284.77
10	286.14
10	287.21
10	288.02
10	288.49
10	288.76
10	288.42
10	287.46
10	286.38
10	285.41
10	284.54
10	284.07
10	283.58
10	283.08
10	282.72
10	282.39
10	281.88
10	281.59
10	281.23
10	281.05
10	281.12
10	280.82
10	281.02
10	282.01
10	283.53
10	285.28
10	286.66
10	287.59
10	288.47
10	289.12
10	288.88
10	287.27
10	286.06
10	284.97
10	284.16
10	283.53
10	283.26
10	282.89
10	282.88
10	282.86
10	283.17
10	283.04
10	282.76
10	282.48
10	282.14
10	281.77
10	281.77
10	282.73
10	283.26
10	283.57
10	284.31
10	285.01
10	285.24
10	285.31
10	284.76
10	283.75
10	282.84
10	282.14
10	281.45
10	281.17
10	280.87
10	280.62
10	280.38
10	280.22
10	280.23
10	279.94
10	279.72
10	279.44
10	279.08
10	278.74
10	279.14
10	280.62
10	282.22
10	283.56
10	284.55
10	285.07
10	285.53
10	285.45
10	284.85
10	283.78
10	282.73
10	281.91
10	281.38
10	281.03
10	280.74
10	280.37
10	280.16
10	279.98
10	279.67
10	279.65
10	279.51
10	279.34
10	279.09
10	279.08
10	279.29
10	280.26
10	281.29
10	282.08
10	282.69
10	283.23
10	283.78
10	284.18
10	283.96
10	283.13
10	282.26
10	281.57
10	281.09
10	280.75
10	280.47
10	280.09
10	279.69
10	279.35
10	279.15
10	278.95
10	278.73
10	278.62
10	278.58
10	278.66
10	278.72
10	279.74
10	281.19
10	282.33
10	283.11
10	283.69
10	284.29
10	284.65
10	284.33
10	283.44
10	282.38
10	281.46
10	280.57
10	279.74
10	278.92
10	278.39
10	277.85
10	277.64
10	277.35
10	276.97
10	276.91
10	276.78
10	276.75
10	276.68
10	276.98
10	278.11
10	279.47
10	280.84
10	281.79
10	282.52
10	283.06
10	283.33
10	283.17
10	282.35
10	281.51
10	280.77
10	280.15
10	279.82
10	279.63
10	279.39
10	279.26
11	278.97
11	278.64
11	278.42
11	278.26
11	278.14
11	278.13
11	277.91
11	278.22
11	279.42
11	281.27
11	283.14
11	284.46
11	285.48
11	286.33
11	286.38
11	285.94
11	284.63
11	283.43
11	282.64
11	282.11
11	281.69
11	281.38
11	281.24
11	281.17
11	281.02
11	280.76
11	280.72
11	280.62
11	280.56
11	280.48
11	280.49
11	280.68
11	282.17
11	283.45
11	284.81
11	285.83
11	286.68
11	287.31
11	287.28
11	286.48
11	285.51
11	284.85
11	284.49
11	284.02
11	283.72
11	283.14
11	282.89
11	282.72
11	282.34
11	282.16
11	281.81
11	281.73
11	281.43
11	280.98
11	280.42
11	280.46
11	281.49
11	282.55
11	283.48
11	284.24
11	284.95
11	285.18
11	285.06
11	284.71
11	283.91
11	283.06
11	282.46
11	281.88
11	281.31
11	280.89
11	280.72
11	280.48
11	280.48
11	280.46
11	280.21
11	280.23
11	280.18
11	280.08
11	280.17
11	280.59
11	281.11
11	282.45
11	283.64
11	284.94
11	285.64
11	285.67
11	285.69
11	285.34
11	284.55
11	283.78
11	283.64
11	283.42
11	283.15
11	282.68
11	282.18
11	281.93
11	281.86
11	281.67
11	281.47
11	281.19
11	280.85
11	280.52
11	280.23
11	280.33
11	280.88
11	281.69
11	282.17
11	282.88
11	283.49
11	283.95
11	283.88
11	283.25
11	282.31
11	281.64
11	281.05
11	280.66
11	280.45
11	280.34
11	280.01
11	279.85
11	279.85
11	279.65
11	279.38
11	279.28
11	279.04
11	278.61
11	278.52
11	278.74
11	279.29
11	280.56
11	281.75
11	282.75
11	283.49
11	283.88
11	283.53
11	282.94
11	282.17
11	281.55
11	280.94
11	280.56
11	280.16
11	280.06
11	279.87
11	279.66
11	279.34
11	279.13
11	278.93
11	278.96
11	278.98
11	278.77
11	278.75
11	278.93
11	279.79
11	280.94
11	282.33
11	283.07
11	283.72
11	284.22
11	283.85
11	283.38
11	282.78
11	281.95
11	281.27
11	280.95
11	280.43
11	280.02
11	279.57
11	279.31
11	279.27
11	279.01
11	278.67
11	278.38
11	278.25
11	278.04
11	277.78
11	278.04
11	278.94
11	280.42
11	281.41
11	282.22
11	282.71
11	283.03
11	283.04
11	282.64
11	282.09
11	281.36
11	280.92
11	280.25
11	279.73
11	279.27
11	278.95
11	279.07
11	278.72
11	278.39
11	278.26
11	278.02
11	277.77
11	277.64
11	277.61
11	277.69
11	278.38
11	279.63
11	280.99
11	282.22
11	282.78
11	283.29
11	283.38
11	282.82
11	281.88
11	281.31
11	280.78
11	280.62
11	280.21
11	279.87
11	279.57
11	279.24
11	278.88
11	278.81
11	278.83
11	278.56
11	278.41
11	278.11
11	278.29
11	278.34
11	278.93
11	279.87
11	280.89
11	281.45
11	281.79
11	282.03
11	281.97
11	281.74
11	281.32
11	280.83
11	280.46
11	280.08
11	279.72
11	279.63
11	279.42
11	279.29
11	279.19
11	279.13
11	279.13
11	278.99
11	278.69
11	278.67
11	278.72
11	278.74
11	278.85
11	279.65
11	280.29
11	280.99
11	281.63
11	281.92
11	281.89
11	281.57
11	281.11
11	280.75
11	280.36
11	279.99
11	279.88
11	279.47
11	279.15
11	278.91
11	278.75
11	278.59
11	278.57
11	278.46
11	278.31
11	278.24
11	278.07
11	278.11
11	278.65
11	279.64
11	280.63
11	281.57
11	282.12
11	282.63
11	282.78
11	282.01
11	280.53
11	279.75
11	279.07
11	278.55
11	278.16
11	277.85
11	277.61
11	277.41
11	277.45
11	277.33
11	277.24
11	277.24
11	277.22
11	277.38
11	277.41
11	277.49
11	277.87
11	278.69
11	279.61
11	280.21
11	280.85
11	281.28
11	281.28
11	280.65
11	279.85
11	279.43
11	279.22
11	279.01
11	278.83
11	278.63
11	278.32
11	278.05
11	277.82
11	277.56
11	277.22
11	276.89
11	276.67
11	276.49
11	276.61
11	276.77
11	277.24
11	278.01
11	278.69
11	279.28
11	279.81
11	280.34
11	280.42
11	280.02
11	279.17
11	278.74
11	278.44
11	278.23
11	278.05
11	277.79
11	277.56
11	277.25
11	277.07
11	276.96
11	276.84
11	276.81
11	277.15
11	277.22
11	277.09
11	277.15
11	277.39
11	278.01
11	278.92
11	279.73
11	280.44
11	280.98
11	281.17
11	280.44
11	279.71
11	279.05
11	278.49
11	278.07
11	277.67
11	277.37
11	276.94
11	276.58
11	276.57
11	276.59
11	276.55
11	276.36
11	276.43
11	276.25
11	276.01
11	276.18
11	276.54
11	277.48
11	278.78
11	279.63
11	280.41
11	280.79
11	280.95
11	280.44
11	279.75
11	279.31
11	278.66
11	278.13
11	277.79
11	277.63
11	277.42
11	276.99
11	276.74
11	276.63
11	276.54
11	276.33
11	276.29
11	276.34
11	276.43
11	276.65
11	277.33
11	278.32
11	279.23
11	280.06
11	280.92
11	281.46
11	281.34
11	280.65
11	279.91
11	279.51
11	279.32
11	279.23
11	279.01
11	278.92
11	278.92
11	278.83
11	278.67
11	278.56
11	278.25
11	278.06
11	277.94
11	277.73
11	277.52
11	277.52
11	277.81
11	278.48
11	279.39
11	280.01
11	280.54
11	280.98
11	281.13
11	280.62
11	279.67
11	279.07
11	278.38
11	277.76
11	277.38
11	277.08
11	276.61
11	276.55
11	276.39
11	276.44
11	276.52
11	276.53
11	276.58
11	276.72
11	276.59
11	276.22
11	276.58
11	277.47
11	278.38
11	279.34
11	280.06
11	280.27
11	280.09
11	279.56
11	279.05
11	278.52
11	278.14
11	277.87
11	277.54
11	276.98
11	276.78
11	276.55
11	276.33
11	276.12
11	275.95
11	275.81
11	275.57
11	275.58
11	275.49
11	275.47
11	276.24
11	277.61
11	278.74
11	279.59
11	280.26
11	280.86
11	280.92
11	280.38
11	279.35
11	278.69
11	278.08
11	277.69
11	276.99
11	276.55
11	276.45
11	276.31
11	276.19
11	275.95
11	275.78
11	275.65
11	275.85
11	275.75
11	275.76
11	276.09
11	276.53
11	277.36
11	278.22
11	279.03
11	279.95
11	279.92
11	280.01
11	279.73
11	278.91
11	278.24
11	277.81
11	277.47
11	277.18
11	276.92
11	276.64
11	276.67
11	276.58
11	276.45
11	276.34
11	276.14
11	275.98
11	275.83
11	275.68
11	275.46
11	275.92
11	277.21
11	278.66
11	279.83
11	280.71
11	281.22
11	281.14
11	280.53
11	279.42
11	278.71
11	278.17
11	277.48
11	277.11
11	276.81
11	276.55
11	276.31
11	275.86
11	275.76
11	275.76
11	275.81
11	275.49
11	275.39
11	275.22
11	275.24
11	275.61
11	276.88
11	278.77
11	280.02
11	280.93
11	281.44
11	281.66
11	281.38
11	280.17
11	279.31
11	278.66
11	278.34
11	278.06
11	277.73
11	277.44
11	277.32
11	277.29
11	277.08
11	276.94
11	276.86
11	276.71
11	276.62
11	276.53
11	276.58
11	277.42
11	278.92
11	280.25
11	281.62
11	282.33
11	282.59
11	282.11
11	281.36
11	280.74
11	280.17
11	279.72
11	279.32
11	278.89
11	278.41
11	278.27
11	277.84
11	277.53
11	277.33
11	277.37
11	277.64
11	277.69
11	277.92
11	277.76
11	277.53
11	277.66
11	277.81
11	278.09
11	278.57
11	279.05
11	279.57
11	279.64
11	279.17
11	278.92
11	278.59
11	278.36
11	277.94
11	277.74
11	277.51
11	277.21
11	276.92
11	276.77
11	276.56
11	276.43
11	276.38
11	276.19
11	276.07
11	276.04
11	276.16
11	276.49
11	277.17
11	277.92
11	278.73
11	279.22
11	279.54
11	279.53
11	279.22
11	278.43
11	278.03
11	277.54
11	277.26
11	277.01
11	276.73
11	276.57
11	276.19
11	275.88
11	275.72
11	275.66
11	275.51
11	275.48
11	275.64
11	275.62
11	275.54
11	275.61
11	276.28
11	277.33
11	278.13
11	278.92
11	279.43
11	279.56
11	279.21
11	278.55
11	277.86
11	277.44
11	277.04
11	276.77
11	276.52
11	276.09
11	275.83
11	275.75
11	275.54
11	275.41
11	275.38
11	275.28
11	275.29
11	275.21
11	275.14
11	275.51
11	276.35
11	277.05
11	277.84
11	278.14
11	278.36
11	278.23
11	277.97
11	277.62
11	277.15
11	276.75
11	276.46
11	276.27
11	276.08
11	275.96
11	275.91
11	275.67
11	275.42
11	275.33
11	275.14
11	275.05
11	275.01
11	274.85
11	274.83
11	275.06
11	275.68
11	276.48
11	277.13
11	277.78
11	278.22
11	278.32
11	277.88
11	277.45
11	277.05
11	276.91
11	276.92
11	276.62
11	276.34
11	276.14
11	276.04
11	275.95
11	275.93
11	275.69
11	275.88
11	276.01
11	276.04
11	276.16
11	276.13
11	276.48
11	276.73
11	277.45
11	278.09
11	278.61
11	278.74
11	278.74
11	278.39
11	277.88
11	277.37
11	276.92
11	276.67
11	276.41
11	276.14
11	275.87
11	275.76
12	275.57
12	275.28
12	275.08
12	274.81
12	274.55
12	274.16
12	274.09
12	273.88
12	274.16
12	275.26
12	276.46
12	277.46
12	278.07
12	278.19
12	278.05
12	277.64
12	277.01
12	276.43
12	275.84
12	275.27
12	274.99
12	274.73
12	274.44
12	274.39
12	274.23
12	274.39
12	274.34
12	274.73
12	274.91
12	274.81
12	274.71
12	274.69
12	275.12
12	276.03
12	277.01
12	277.69
12	278.55
12	278.64
12	278.17
12	277.52
12	276.88
12	276.35
12	275.95
12	275.64
12	275.16
12	274.77
12	274.66
12	274.45
12	274.41
12	274.26
12	274.08
12	273.85
12	273.79
12	273.76
12	273.68
12	273.78
12	274.09
12	274.97
12	276.09
12	277.09
12	277.57
12	277.72
12	277.81
12	277.25
12	276.52
12	276.22
12	276.32
12	275.89
12	275.67
12	275.57
12	275.52
12	275.59
12	275.55
12	275.49
12	275.43
12	275.52
12	275.53
12	275.61
12	275.63
12	275.91
12	275.88
12	276.34
12	277.11
12	277.68
12	278.48
12	278.58
12	278.71
12	278.24
12	277.65
12	277.16
12	277.17
12	276.85
12	276.64
12	276.52
12	276.13
12	276.02
12	275.68
12	275.57
12	275.17
12	274.95
12	274.61
12	274.31
12	274.21
12	274.12
12	274.19
12	274.59
12	275.23
12	276.17
12	277.02
12	277.68
12	277.77
12	277.06
12	276.45
12	276.07
12	275.81
12	275.51
12	275.38
12	275.22
12	274.95
12	274.93
12	274.98
12	274.95
12	275.14
12	275.08
12	274.74
12	274.45
12	274.41
12	274.36
12	274.55
12	275.38
12	276.47
12	277.91
12	278.75
12	279.14
12	279.08
12	278.51
12	277.64
12	276.94
12	276.47
12	275.85
12	275.71
12	275.58
12	275.49
12	275.44
12	275.24
12	275.17
12	275.02
12	274.89
12	274.84
12	274.91
12	274.85
12	274.78
12	275.21
12	276.17
12	277.32
12	278.35
12	279.08
12	279.71
12	279.82
12	279.22
12	278.61
12	278.04
12	277.63
12	277.29
12	277.14
12	276.57
12	276.14
12	276.02
12	275.71
12	275.27
12	274.99
12	274.92
12	274.86
12	274.71
12	274.64
12	274.49
12	274.89
12	275.95
12	277.15
12	278.08
12	278.89
12	279.04
12	278.93
12	278.18
12	277.53
12	276.71
12	276.43
12	276.29
12	276.09
12	275.86
12	275.58
12	275.51
12	275.58
12	275.55
12	275.49
12	275.51
12	275.64
12	275.33
12	275.27
12	275.08
12	275.14
12	275.74
12	276.47
12	277.23
12	277.98
12	278.53
12	278.22
12	277.48
12	276.93
12	276.34
12	275.83
12	275.28
12	275.14
12	274.95
12	274.88
12	274.52
12	274.44
12	274.27
12	274.07
12	273.99
12	273.87
12	273.81
12	273.76
12	273.63
12	273.89
12	274.86
12	276.04
12	277.29
12	278.43
12	278.47
12	278.18
12	277.67
12	277.05
12	276.33
12	275.89
12	275.42
12	275.09
12	274.84
12	274.64
12	274.54
12	274.35
12	274.31
12	274.15
12	273.81
12	273.77
12	273.83
12	273.58
12	273.78
12	273.93
12	274.61
12	275.78
12	276.79
12	277.87
12	278.54
12	278.26
12	277.92
12	276.89
12	275.97
12	275.37
12	275.15
12	274.74
12	274.48
12	273.88
12	273.56
12	273.42
12	273.25
12	273.01
12	272.89
12	272.64
12	272.68
12	272.51
12	272.02
12	272.06
12	273.36
12	274.73
12	275.76
12	276.49
12	276.77
12	276.81
12	276.02
12	275.04
12	274.32
12	273.43
12	272.84
12	272.42
12	272.19
12	271.75
12	271.56
12	271.35
12	271.12
12	271.02
12	270.79
12	270.83
12	270.57
12	270.36
12	270.18
12	270.58
12	271.91
12	273.27
12	274.94
12	275.68
12	276.49
12	276.63
12	276.24
12	275.95
12	275.78
12	275.49
12	275.18
12	274.96
12	274.81
12	274.85
12	275.17
12	275.16
12	275.12
12	274.85
12	274.65
12	274.81
12	274.93
12	274.79
12	275.02
12	275.28
12	276.05
12	276.83
12	277.81
12	278.64
12	278.76
12	278.73
12	278.18
12	277.39
12	276.91
12	276.63
12	276.33
12	276.01
12	275.97
12	275.73
12	275.62
12	275.21
12	275.37
12	275.55
12	275.48
12	275.45
12	275.53
12	275.28
12	275.36
12	275.76
12	276.78
12	277.54
12	278.22
12	279.01
12	279.51
12	279.48
12	278.82
12	278.07
12	277.64
12	277.35
12	276.91
12	276.54
12	276.27
12	276.14
12	276.05
12	275.77
12	275.72
12	275.72
12	275.61
12	275.92
12	275.95
12	275.87
12	275.97
12	276.08
12	276.95
12	278.21
12	279.13
12	279.68
12	280.03
12	279.93
12	279.42
12	278.75
12	277.96
12	277.48
12	277.08
12	276.93
12	276.67
12	276.43
12	276.08
12	275.93
12	275.72
12	275.37
12	275.23
12	274.88
12	274.58
12	274.58
12	274.56
12	274.72
12	275.51
12	276.66
12	277.81
12	278.42
12	278.87
12	278.75
12	278.28
12	277.62
12	276.93
12	276.38
12	275.97
12	275.52
12	275.04
12	274.77
12	274.56
12	275.05
12	275.34
12	275.25
12	275.04
12	274.97
12	275.15
12	275.36
12	275.55
12	275.53
12	276.09
12	276.85
12	277.89
12	278.64
12	279.31
12	279.47
12	278.92
12	278.04
12	277.21
12	276.61
12	276.27
12	275.79
12	275.58
12	275.43
12	275.29
12	275.27
12	275.17
12	275.16
12	275.29
12	275.27
12	275.16
12	274.87
12	274.77
12	275.45
12	276.22
12	277.19
12	278.02
12	278.53
12	278.98
12	279.02
12	278.48
12	277.71
12	277.25
12	276.57
12	276.15
12	275.85
12	275.62
12	275.47
12	275.23
12	275.22
12	275.06
12	275.05
12	274.92
12	274.87
12	274.85
12	274.69
12	274.55
12	274.84
12	275.62
12	276.59
12	277.23
12	277.88
12	278.28
12	278.51
12	277.97
12	277.45
12	277.04
12	276.83
12	276.52
12	276.25
12	276.54
12	276.59
12	276.63
12	276.48
12	276.51
12	276.66
12	276.51
12	276.27
12	276.02
12	275.98
12	275.88
12	275.78
12	276.15
12	276.75
12	277.41
12	278.06
12	278.49
12	278.71
12	278.44
12	277.79
12	277.25
12	276.83
12	276.72
12	276.61
12	276.58
12	276.54
12	276.46
12	276.37
12	276.33
12	276.33
12	276.51
12	276.41
12	276.22
12	276.16
12	276.22
12	276.69
12	277.61
12	278.69
12	279.61
12	280.41
12	280.73
12	280.46
12	279.87
12	279.51
12	279.11
12	279.12
12	278.82
12	278.75
12	278.53
12	278.61
12	278.72
12	278.99
12	279.09
12	279.23
12	278.99
12	278.95
12	278.94
12	278.75
12	278.51
12	278.76
12	279.76
12	280.76
12	281.91
12	282.48
12	282.75
12	282.48
12	281.97
12	281.14
12	280.32
12	279.57
12	278.92
12	278.54
12	278.45
12	278.37
12	278.26
12	278.11
12	278.02
12	277.77
12	277.45
12	277.28
12	277.08
12	276.99
12	276.87
12	277.11
12	277.95
12	279.33
12	280.35
12	281.16
12	281.58
12	281.58
12	281.32
12	280.74
12	279.77
12	279.24
12	278.72
12	278.44
12	277.95
12	277.89
12	277.68
12	277.37
12	277.22
12	277.27
12	277.84
12	277.92
12	278.11
12	277.95
12	278.02
12	277.73
12	278.25
12	279.17
12	279.71
12	279.77
12	279.85
12	279.85
12	279.43
12	278.55
12	277.89
12	277.38
12	276.71
12	276.12
12	275.62
12	275.17
12	274.75
12	274.36
12	274.07
12	273.77
12	273.58
12	273.51
12	273.43
12	273.31
12	273.65
12	274.28
12	275.38
12	276.65
12	277.76
12	278.48
12	278.91
12	278.76
12	278.13
12	277.31
12	276.71
12	276.37
12	276.04
12	275.82
12	275.43
12	275.14
12	274.95
12	274.81
12	274.72
12	274.84
12	274.59
12	274.27
12	274.06
12	274.07
12	274.12
12	274.12
12	275.07
12	276.24
12	277.17
12	278.05
12	278.34
12	278.45
12	277.94
12	277.28
12	276.49
12	275.79
12	275.35
12	275.08
12	274.89
12	274.34
12	274.01
12	273.94
12	273.77
12	273.56
12	273.47
12	273.39
12	273.42
12	273.19
12	273.02
12	273.01
12	273.69
12	274.76
12	275.62
12	276.37
12	277.17
12	277.19
12	276.55
12	275.56
12	274.97
12	274.38
12	274.21
12	273.85
12	273.57
12	273.32
12	273.15
12	272.98
12	272.59
12	272.39
12	272.36
12	272.21
12	272.11
12	271.87
12	271.65
12	271.77
12	272.62
12	273.75
12	274.99
12	275.55
12	275.84
12	275.92
12	275.59
12	275.13
12	274.82
12	274.67
12	274.75
12	274.64
12	274.82
12	274.79
12	274.65
12	274.45
12	274.05
12	273.89
12	273.66
12	273.45
12	273.47
12	273.51
12	273.47
12	273.59
12	274.08
12	274.98
12	275.87
12	276.18
12	276.55
12	276.72
12	276.62
12	276.26
12	275.86
12	275.61
12	275.34
12	275.24
12	275.26
12	275.16
12	274.92
12	274.78
12	274.59
12	274.47
12	274.37
12	274.17
12	274.18
12	274.16
12	274.09
12	274.47
12	275.31
12	276.23
12	277.17
12	278.07
12	278.66
12	278.66
12	278.08
12	277.23
12	276.37
12	275.81
12	275.43
12	275.54
12	275.46
12	275.19
12	275.08
